tissue	phenotype	rcp_threshold	corr_eqtl_gwas_pearson	corr_eqtl_gwas_spearman	concordance_pearson	concordance_spearman	conc_baseline_pearson	conc_baseline_spearman	n	ld_1st_quartile	ld_median	ld_3rd_quartile
Adipose_Subcutaneous	UKB_20002_1111_self_reported_asthma	0.5	0.0893650393653319	0.0554031099440989	-1	-1	0.110549298048632	0.171428571428571	2	0.0370274903310169	0.0408001407657761	0.0445727912005352
Adipose_Visceral_Omentum	UKB_20002_1111_self_reported_asthma	0	0.0596560995672304	0.0621759674135935	0.162854572337926	0.200660767068025	0.173872289700222	0.202677755209576	4174	0.010963423502463	0.050832685896254	0.178857596137203
Adipose_Visceral_Omentum	UKB_20002_1111_self_reported_asthma	0.01	-0.00755745846856693	-0.0565333737571724	0.340752154906277	0.358329705045514	0.225446768204556	0.242969285703237	84	0.0100235355228535	0.0467985755912864	0.205017703141897
Adipose_Visceral_Omentum	UKB_20002_1111_self_reported_asthma	0.05	-0.0451043254309135	-0.0246933432234761	0.396648032709452	0.495101733232856	0.172652778291497	0.206804221137187	20	0.0141995546787017	0.023682863891906	0.249531990173706
Adipose_Visceral_Omentum	UKB_20002_1111_self_reported_asthma	0.1	-0.0883029412146417	-0.0772360856040538	0.472919778065905	0.6	0.0161841271918811	0.0118700712862811	9	0.021907736842372	0.0615264164644281	0.237286348939329
Adipose_Visceral_Omentum	UKB_20002_1111_self_reported_asthma	0.2	0.0142205021061101	0.0301230691896425	0.374509472869962	0.8	0.314786980933353	0.210180072028812	5	0.0469393192126404	0.0615264164644281	0.237286348939329
Adrenal_Gland	UKB_20002_1111_self_reported_asthma	0	0.0655169355372002	0.0483265265522483	0.102201991182296	0.122733334924142	0.113861052992351	0.131108364930156	2324	0.011340123461032	0.0506012279667052	0.169354833548984
Adrenal_Gland	UKB_20002_1111_self_reported_asthma	0.01	-0.0594584752342426	-0.0895115069914027	0.421501919251168	0.402932808054279	0.100081340771731	0.15918840171482	38	0.0220562170029881	0.0959405674491371	0.216454822243198
Adrenal_Gland	UKB_20002_1111_self_reported_asthma	0.05	-0.166189477522681	-0.194017459702077	-0.0638597623758141	-0.0666666666666667	0.119056793291449	0.149378925446359	9	0.00522158530241624	0.0616471859660573	0.107973201378095
Adrenal_Gland	UKB_20002_1111_self_reported_asthma	0.1	-0.138918792450727	-0.186883874534739	0.510570481562393	0.3	-0.149149944569639	-0.108773951880133	5	0.0522490899256286	0.0616471859660573	0.107973201378095
Adrenal_Gland	UKB_20002_1111_self_reported_asthma	0.2	-0.170910976308676	-0.20682589490528	-1	-1	-0.180711662131362	-0.270676691729323	2	0.0732286898190667	0.0848101936720762	0.0963916975250856
Artery_Coronary	UKB_20002_1111_self_reported_asthma	0	0.0521291258017577	0.0213844728363765	0.119222831401238	0.151498314575041	0.103222657976759	0.131851129669176	1632	0.0142303684564079	0.0508662966111354	0.177718349396006
Artery_Coronary	UKB_20002_1111_self_reported_asthma	0.01	-0.0581356674442906	-0.102909909911607	0.286721279975793	0.313241106719368	0.0482787063286839	0.0861499795832686	23	0.0209242757796063	0.0558033845498421	0.185255451042429
Artery_Coronary	UKB_20002_1111_self_reported_asthma	0.05	-0.16122496679836	-0.298177474674596	-0.491911904709919	-0.8	0.116137038263247	0.138219010978699	4	0.0300496707246233	0.0726286078529323	0.126251161520084
Artery_Coronary	UKB_20002_1111_self_reported_asthma	0.1	-0.167011027809276	-0.296775239177093	-0.178260529196087	-0.5	0.373528298815315	0.303805920320499	3	0.0726286078529323	0.112002375809607	0.14049994723056
Artery_Coronary	UKB_20002_1111_self_reported_asthma	0.2	-0.191621769602189	-0.479802955665025	-1	-1	0.679673900121761	0.593984962406015	2	0.052941723874595	0.0726286078529323	0.0923154918312697
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1111_self_reported_asthma	0	0.0104999309868723	-0.0704722723988264	0.113497895773522	0.142302447499172	0.0268142552275107	0.0369376624184416	688	0.0140933955064418	0.0527187882357438	0.136246262067192
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1111_self_reported_asthma	0.01	0.00259783121952844	-0.0261616952812675	0.451633139306125	0.30952380952381	0.0462056717649002	0.0832991479037495	8	0.00275383706361476	0.0484172133546044	0.0944752218555044
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1111_self_reported_asthma	0.05	-0.170097129854154	-0.186401480111008	1	1	-0.182819205508101	-0.269172932330827	2	0.0245026339094395	0.0462404499404822	0.0679782659715248
Brain_Caudate_basal_ganglia	UKB_20002_1111_self_reported_asthma	0	0.0749426193125045	0.0450219203617062	0.0797536749129919	0.0946120219141368	0.0612981149857123	0.0768127458521052	2298	0.00954645980220084	0.038184285381832	0.131977661595903
Brain_Caudate_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.01	-0.0556925299270657	-0.103315037382211	0.264645196972664	0.266929209489963	0.0869072972648321	0.0949012848678576	50	0.0142522642200904	0.078721418156704	0.135317196532627
Brain_Caudate_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.05	-0.155083518174151	-0.229312539088161	-0.196326791964829	-0.182926829268293	0.0673038576296502	0.0374264163171254	10	0.00315236234694713	0.0318080651901131	0.0551450801860471
Brain_Caudate_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.1	-0.157088701493302	-0.15667536326098	0.11120256481973	0.3	-0.269012633152967	-0.269016519400692	5	0.0469393192126404	0.0578803338438494	0.0785793012372017
Brain_Caudate_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.2	-0.173509411057096	-0.0832305578585014	1	1	0.138212597763781	0.0781954887218045	2	0.0496745728704426	0.0524098265282449	0.0551450801860471
Brain_Caudate_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.5	-0.430289763503614	-0.482189016245743	1	1	-0.18288916486714	-0.17593984962406	2	0.0496745728704426	0.0524098265282449	0.0551450801860471
Brain_Cerebellum	UKB_20002_1111_self_reported_asthma	0	0.102169485232928	0.056228999290309	0.139384172367008	0.159187434338715	0.0927758208030282	0.11572366614229	3416	0.00829016066544817	0.0372698731892359	0.135911295206547
Brain_Cerebellum	UKB_20002_1111_self_reported_asthma	0.01	0.0562856573790156	0.0092061193625692	0.502725425524654	0.490031022050809	0.0294881636075383	0.0803329841279059	71	0.0117258806830237	0.0470798531057221	0.164139927411952
Brain_Cerebellum	UKB_20002_1111_self_reported_asthma	0.05	0.0459085668063979	0.00511915587384586	0.630659522924569	0.617083946980854	-0.00692925553892537	0.0332989079083258	16	0.00577312069791459	0.0224941872852099	0.11683429122333
Brain_Cerebellum	UKB_20002_1111_self_reported_asthma	0.1	0.11500421078079	0.07185100679772	0.622921743346945	0.607142857142857	0.0459422567315376	0.0889717075219149	7	0.0572416944434532	0.0913786993478523	0.1503002744607
Brain_Cerebellum	UKB_20002_1111_self_reported_asthma	0.2	0.0544671506628214	0.00375945941615693	0.706829469083249	0.8	0.179228745990246	0.24609843937575	5	0.0812285489906487	0.0913786993478523	0.131603030269887
Brain_Cortex	UKB_20002_1111_self_reported_asthma	0	0.0655267665515267	0.0354918162083439	0.0872865453073941	0.10929916942475	0.0722137589302899	0.0924862807096575	2576	0.0122822356066617	0.0501206145493891	0.154358250727633
Brain_Cortex	UKB_20002_1111_self_reported_asthma	0.01	-0.0229365221910698	-0.064409234285815	0.325814032896779	0.394708752668497	0.130497034578947	0.18488434561727	54	0.0101475219628742	0.0607238516336133	0.230086285644836
Brain_Cortex	UKB_20002_1111_self_reported_asthma	0.05	-0.0852624020955608	-0.137364711399805	0.477142920114175	0.516936671575847	0.0958065462779522	0.117546324306033	16	0.00373202627187524	0.0272496501480862	0.12497663228454
Brain_Cortex	UKB_20002_1111_self_reported_asthma	0.1	-0.162101113490129	-0.176382549876675	0.365529247127406	0.355371900826446	0.0900497781989485	0.0303462327354762	13	0.00235243653898683	0.0135703997008976	0.0469393192126404
Brain_Cortex	UKB_20002_1111_self_reported_asthma	0.2	-0.0971523516923103	-0.160972618164568	0.470451273864497	0.3	-0.191105722097195	-0.0903764886669228	5	0.00419188951617137	0.00484167187936879	0.0360104287053731
Brain_Cortex	UKB_20002_1111_self_reported_asthma	0.5	0.0145906394550042	-0.0714529914529914	-0.0170814033665973	-0.5	-0.0325195028619039	-0.109677419354839	3	0.00451678069777008	0.00484167187936879	0.0258904955460046
Brain_Hippocampus	UKB_20002_1111_self_reported_asthma	0	0.0275876536810683	-0.0157799605026337	0.217332193450072	0.242320179179033	0.109132936183952	0.149219956475542	650	0.0110162484369609	0.0431133655453258	0.146901123045414
Brain_Hippocampus	UKB_20002_1111_self_reported_asthma	0.01	0.114781587270175	-0.0065349893777028	0.60450506320398	0.542857142857143	0.234699853497088	0.262622613721622	6	0.017992508549452	0.0299108274942778	0.162932971919377
Brain_Hypothalamus	UKB_20002_1111_self_reported_asthma	0	0.0674106467995573	0.0300166326797655	0.147672416929352	0.159667964457668	0.0986032456739181	0.11877017256498	1384	0.013376442899806	0.0497952713450129	0.14759243209109
Brain_Hypothalamus	UKB_20002_1111_self_reported_asthma	0.01	0.0119765163062434	-0.0645023861033486	0.680181079397384	0.645225906966392	0.0762224286559606	0.175631773886983	30	0.0208548560604149	0.0924096558950195	0.187198501158541
Brain_Hypothalamus	UKB_20002_1111_self_reported_asthma	0.05	0.424278879980598	0.340483417934651	0.983802610303332	0.8	0.308468780250529	0.409270031900919	4	0.121629499135686	0.234957186645449	0.359634031910406
Brain_Hypothalamus	UKB_20002_1111_self_reported_asthma	0.1	0.421007820222443	0.352450863149783	0.998766313025386	1	0.500145988887071	0.418967052537845	3	0.234957186645449	0.334029552802052	0.38523851101876
Brain_Hypothalamus	UKB_20002_1111_self_reported_asthma	0.2	0.417723577784066	0.363546798029557	1	1	0.176184907659381	0.119819140919367	2	0.185421003567148	0.234957186645449	0.28449336972375
Brain_Nucleus_accumbens_basal_ganglia	UKB_20002_1111_self_reported_asthma	0	0.0639394463516469	0.0334891241764713	0.140102612472939	0.159519183609496	0.127838856252315	0.149753504919168	2101	0.011395956459947	0.0497200018278625	0.181053818502915
Brain_Nucleus_accumbens_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.01	-0.0361279997637365	-0.0367406431712572	0.240158300575624	0.261986208394418	0.10846251747155	0.133429268730949	48	0.0265208294046904	0.0788635350762063	0.214402761854633
Brain_Nucleus_accumbens_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.05	-0.0499310937403937	0.000294807090504121	0.064746814569508	-0.257142857142857	0.0254571359426949	0.0342911132106931	6	0.0366759597253534	0.0629014271444233	0.0919811002171356
Brain_Nucleus_accumbens_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.1	-0.169061965135085	-0.0247178450650115	-0.109257264382953	-0.6	-0.358513865137546	-0.227466986794718	5	0.0332548398962577	0.0469393192126404	0.0963536219307787
Brain_Nucleus_accumbens_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.2	-0.122169837298099	0.0440824926418316	-1	-1	-0.487813309588302	-0.416541353383459	2	0.0366759597253534	0.040097079554449	0.0435181993835447
Brain_Nucleus_accumbens_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.5	-0.372623723453477	-0.281818181818182	-1	-1	0.123520803800588	0.180451127819549	2	0.0366759597253534	0.040097079554449	0.0435181993835447
Brain_Putamen_basal_ganglia	UKB_20002_1111_self_reported_asthma	0	0.0526907682667663	0.00484001421409671	0.175895185175371	0.205285007790066	0.102909566620538	0.119336175778903	667	0.0111901096957691	0.0476854760133383	0.132458388453127
Brain_Putamen_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.01	0.00510178766156446	-0.157497001511423	0.562031869207601	0.459649122807018	0.0315828080828999	0.0546569529616846	12	0.0186699696729283	0.0328624438033484	0.101424837736971
Brain_Putamen_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.05	0.0539937299544377	-0.0170542635658915	1	1	0.247360812553108	0.209022556390977	2	0.0663703196504126	0.100579385984113	0.134788452317813
Breast_Mammary_Tissue	UKB_20002_1111_self_reported_asthma	0	0.0634592319971325	0.0581564687739288	0.175164095348382	0.202766017191315	0.162182582125025	0.194165267992251	3503	0.0126905809773898	0.0533040339906913	0.176903246902699
Breast_Mammary_Tissue	UKB_20002_1111_self_reported_asthma	0.01	0.0479391259075458	-0.0116768003525755	0.348791460634823	0.359730157999592	0.145643367191143	0.17533183696486	97	0.0173268473446072	0.0884213922848785	0.244571312827869
Breast_Mammary_Tissue	UKB_20002_1111_self_reported_asthma	0.05	0.0326211803198365	-0.00357720827433538	-0.271851776379426	-0.263157894736842	0.0610390215406253	0.0333464130816003	12	0.0123487537655817	0.0469393192126404	0.102691580764361
Breast_Mammary_Tissue	UKB_20002_1111_self_reported_asthma	0.1	-0.0981026838852277	-0.113014264474501	-0.307654672521913	0.0285714285714286	0.10716860723358	0.0784406346383617	6	0.0191103379619312	0.040097079554449	0.104089923626711
Breast_Mammary_Tissue	UKB_20002_1111_self_reported_asthma	0.2	-0.0857178217441278	-0.0842214618088517	-0.346644387117666	0.5	0.0153658493054883	0.119715175789942	3	0.040097079554449	0.0469393192126404	0.107968418932077
Breast_Mammary_Tissue	UKB_20002_1111_self_reported_asthma	0.5	-0.0914228636935827	-0.00229235124843212	-1	-1	0.139917561327004	0.121804511278195	2	0.0366759597253534	0.040097079554449	0.0435181993835447
Cells_Cultured_fibroblasts	UKB_20002_1111_self_reported_asthma	0	0.0780958191892177	0.068959836254765	0.165217796966566	0.198638383320546	0.148265572239471	0.185315840139417	6081	0.00894936966123041	0.039883343491485	0.174312810349321
Cells_Cultured_fibroblasts	UKB_20002_1111_self_reported_asthma	0.01	0.0537894903029054	0.000867406032119251	0.330826811276761	0.336122036935283	0.180125220302437	0.224695494008046	155	0.00867844347989394	0.0481835656253285	0.301854142211997
Cells_Cultured_fibroblasts	UKB_20002_1111_self_reported_asthma	0.05	0.160183852017901	0.0710087394578472	0.294990345279776	0.222642566904862	0.124822620241414	0.180758046052613	35	0.0114482729210631	0.0332548398962577	0.140560247066618
Cells_Cultured_fibroblasts	UKB_20002_1111_self_reported_asthma	0.1	0.114697228957049	0.016738656089294	0.0838808439665274	0.021671826625387	0.20468943325303	0.207801935051092	18	0.0189789615990306	0.0327837930178037	0.0705692409193268
Cells_Cultured_fibroblasts	UKB_20002_1111_self_reported_asthma	0.2	0.242459613586363	0.0657813846988453	-0.223019072247615	-0.163636363636364	-0.0738633039750902	-0.0538246180341098	11	0.0140656318126412	0.0300096726829594	0.0327837930178037
Cells_Cultured_fibroblasts	UKB_20002_1111_self_reported_asthma	0.5	0.326543735050012	0.0790472077794889	-1	-1	0.323802418237004	0.23609022556391	2	0.030820964486284	0.0316322562896085	0.0324435480929331
Colon_Sigmoid	UKB_20002_1111_self_reported_asthma	0	0.0634699260554808	0.0650847719695432	0.152872475467694	0.210892244902979	0.129204307585819	0.188309270583102	3236	0.0118916204893821	0.0526703901773845	0.178962758265207
Colon_Sigmoid	UKB_20002_1111_self_reported_asthma	0.01	0.00956184294046723	-0.0550789452907493	0.261910384903138	0.277537589226953	0.118305945384297	0.18484193428532	84	0.0146172173969908	0.0552655967774328	0.18184288422908
Colon_Sigmoid	UKB_20002_1111_self_reported_asthma	0.05	-0.0937252573074126	-0.136448379205361	-0.034998857862446	0.0175438596491228	0.162228633223798	0.239590386799037	12	0.00320953974603567	0.0424636359805421	0.083140394484922
Colon_Sigmoid	UKB_20002_1111_self_reported_asthma	0.1	-0.156062778689787	-0.181709841082413	-0.034998857862446	0.0175438596491228	0.172078848496417	0.205987957413414	12	0.00320953974603567	0.0424636359805421	0.083140394484922
Colon_Sigmoid	UKB_20002_1111_self_reported_asthma	0.2	-0.33314968365806	-0.34724208256171	0.646985942550217	0.771428571428571	-0.0893672081808864	-0.0614354386062408	6	0.0378592379383999	0.0802125367395708	0.153936299342213
Colon_Transverse	UKB_20002_1111_self_reported_asthma	0	0.0450183596285057	0.0393685628281007	0.125357828247066	0.151514931828977	0.127848008447032	0.153283474137405	3808	0.0116887782123403	0.0509616477713295	0.187396606495625
Colon_Transverse	UKB_20002_1111_self_reported_asthma	0.01	0.0384872243833812	0.0261298562335942	0.392155676283313	0.378723789273677	0.15002686499878	0.167530011296022	102	0.0196150572590468	0.0725766865186991	0.247355344116187
Colon_Transverse	UKB_20002_1111_self_reported_asthma	0.05	0.00153067246220426	0.0251614784594916	0.541873262782171	0.557739557739558	0.217713766359973	0.286907499661088	17	0.0302585502379397	0.0469393192126404	0.334029552802052
Colon_Transverse	UKB_20002_1111_self_reported_asthma	0.1	-0.0317443904950643	0.0102948716287803	0.589520316106046	0.563636363636364	0.0698806660571654	0.182101798836842	11	0.0317566950670987	0.0469393192126404	0.251513535726782
Colon_Transverse	UKB_20002_1111_self_reported_asthma	0.2	-0.0961021757474604	-0.0240062886638781	0.530899804169463	0.55	0.0135430462518111	0.142398524896488	9	0.0332548398962577	0.0469393192126404	0.334029552802052
Colon_Transverse	UKB_20002_1111_self_reported_asthma	0.5	-0.0909626878206656	-0.0378317334839074	-0.113148673413839	-0.5	-0.0966437904689896	-0.0295884315906563	3	0.0317566950670987	0.0332548398962577	0.040097079554449
Esophagus_Gastroesophageal_Junction	UKB_20002_1111_self_reported_asthma	0	0.0724237062939949	0.0622799790298481	0.149168185928855	0.164390536503884	0.12780844193665	0.138795428610883	3638	0.010038382559633	0.0439211149159511	0.161779595435227
Esophagus_Gastroesophageal_Junction	UKB_20002_1111_self_reported_asthma	0.01	0.02018006775934	-0.0520170923254192	0.324210186922653	0.343434968148927	0.209971402716744	0.272987282288579	99	0.0171412665793627	0.0897674887831675	0.222427725737133
Esophagus_Gastroesophageal_Junction	UKB_20002_1111_self_reported_asthma	0.05	0.0274242514284345	-0.0905547682927382	0.368833081400727	0.17032967032967	0.149390543884908	0.169902223193314	13	0.0332548398962577	0.0909708493180688	0.207019264803433
Esophagus_Gastroesophageal_Junction	UKB_20002_1111_self_reported_asthma	0.1	0.0175374164196236	-0.0973483603975426	0.232741397543796	-0.1	0.47408938484607	0.415894357743097	5	0.0332548398962577	0.0522490899256286	0.168997518651513
Esophagus_Gastroesophageal_Junction	UKB_20002_1111_self_reported_asthma	0.2	0.158415886801758	-0.0274176333868641	1	1	0.223539841353012	0.344360902255639	2	0.0671905095850715	0.101126179273885	0.135061848962699
Esophagus_Mucosa	UKB_20002_1111_self_reported_asthma	0	0.0654420048493226	0.0541867108142713	0.137153587958322	0.165306222160788	0.122087996300985	0.147525528166846	5200	0.0105503240424658	0.0489768708342488	0.183465707655354
Esophagus_Mucosa	UKB_20002_1111_self_reported_asthma	0.01	0.0451281230987629	-0.0147138146512804	0.295968618437163	0.291739391685027	0.194804388018516	0.224292806209189	128	0.0142135507953833	0.0858290342536938	0.222038439769363
Esophagus_Mucosa	UKB_20002_1111_self_reported_asthma	0.05	0.0829213864936661	-0.0123755498173527	0.236298496921767	0.255928853754941	0.269082627537551	0.311474003148264	23	0.00687663278711939	0.0194598285655984	0.132436458985653
Esophagus_Mucosa	UKB_20002_1111_self_reported_asthma	0.1	0.045475437635949	-0.0440836660315207	0.144915175416403	0.0769230769230769	0.138837821386184	0.231100986880942	12	0.0174872938840878	0.0364305821673568	0.176233062093204
Esophagus_Mucosa	UKB_20002_1111_self_reported_asthma	0.2	0.0231808583404318	-0.0583166312306992	-0.302937554876204	-0.535714285714286	-0.127185332135009	-0.0922229026331905	7	0.00987471223054275	0.0191265999726339	0.0339026351004464
Esophagus_Mucosa	UKB_20002_1111_self_reported_asthma	0.5	-0.211622861569476	0.131275314826879	-0.437736917457761	-0.5	0.163268603449629	0.111457174638487	3	0.00687663278711939	0.00718004884263589	0.0277627452389651
Esophagus_Muscularis	UKB_20002_1111_self_reported_asthma	0	0.0455017931436376	0.0409516513544442	0.117042803497785	0.146967175970714	0.114187559226459	0.132129350760218	5452	0.00974702385220878	0.0458104289740359	0.169709962147259
Esophagus_Muscularis	UKB_20002_1111_self_reported_asthma	0.01	0.044658566807302	-0.00261804032622991	0.369374470808138	0.36815387358612	0.0750490800273145	0.0957028269052152	157	0.00568635346270255	0.0516724320648266	0.207019264803433
Esophagus_Muscularis	UKB_20002_1111_self_reported_asthma	0.05	0.109516674230269	0.0601190521354364	0.42854548570134	0.414783139890043	0.0720063941815636	0.0905096427760343	27	0.0219229509926329	0.0516724320648266	0.221878264305214
Esophagus_Muscularis	UKB_20002_1111_self_reported_asthma	0.1	0.0972134660400196	0.0615162162749118	0.331550231033838	0.32737030411449	0.0900198523656602	0.11195737395395	15	0.0387928638937168	0.0516724320648266	0.158420612573944
Esophagus_Muscularis	UKB_20002_1111_self_reported_asthma	0.2	0.251283638899952	0.142790212552419	0.461532783691117	0.357142857142857	0.250006382627111	0.270751775709698	8	0.0251666373929609	0.0973915128545082	0.19622954571587
Esophagus_Muscularis	UKB_20002_1111_self_reported_asthma	0.5	0.355737488003642	0.0876575336617315	-0.749977894432237	-0.5	0.092218672226807	0.157730812013348	3	0.0168617294052322	0.0332743809671372	0.0401068500898888
Heart_Atrial_Appendage	UKB_20002_1111_self_reported_asthma	0	0.0665565314061505	0.0583955004354642	0.106789869044542	0.136929778080095	0.0894971778527095	0.114377126763668	3804	0.0111841942511151	0.0440171108114927	0.157694201521314
Heart_Atrial_Appendage	UKB_20002_1111_self_reported_asthma	0.01	0.00806777371275376	-0.0715736137540645	0.420819341281914	0.449368064118372	0.105282485051797	0.159685717493978	92	0.0159107762700644	0.0412083908857009	0.240143781155393
Heart_Atrial_Appendage	UKB_20002_1111_self_reported_asthma	0.05	-0.0737177847225324	-0.103947333323813	0.556943674610562	0.492832427088482	0.241076920774402	0.257482909662612	23	0.00487316884725988	0.0989299531592993	0.362546883862331
Heart_Atrial_Appendage	UKB_20002_1111_self_reported_asthma	0.1	-0.131637499244169	-0.189557809816688	0.772028760800079	0.609090909090909	0.268787176832759	0.299989179831205	11	0.0660923965277785	0.206762118961433	0.408029222742449
Heart_Atrial_Appendage	UKB_20002_1111_self_reported_asthma	0.2	-0.120524617157384	-0.211528226652493	0.607520980796814	0.371428571428571	-0.0889455378562094	0.0377615382477979	6	0.0671905095850715	0.253804048156672	0.356562807312206
Liver	UKB_20002_1111_self_reported_asthma	0	0.0954817769493916	0.0627165934319846	0.1874394603185	0.201121507194831	0.170356307970232	0.18927888646786	1538	0.0149242987010651	0.0559282894771607	0.163691640666867
Liver	UKB_20002_1111_self_reported_asthma	0.01	0.133560582018656	0.0142583008188516	0.350085674431863	0.436706425548288	0.0275139802092638	0.103002601859929	25	0.00812423776180529	0.082396508958554	0.108752641414315
Liver	UKB_20002_1111_self_reported_asthma	0.05	0.0701012955892733	-0.0304761217794935	0.831827408061674	0.8	0.269387066405317	0.232948681865091	4	7.98337304958433e-05	0.0261774471132676	0.0663749777978002
Lung	UKB_20002_1111_self_reported_asthma	0	0.066052910632896	0.0570895951700532	0.148925098111503	0.173026478190672	0.143140392054205	0.172140006030694	4692	0.0101222430997792	0.0489006136116849	0.174016066598975
Lung	UKB_20002_1111_self_reported_asthma	0.01	-0.00374396518901237	-0.0724475397987137	0.318298799934318	0.342313424989641	0.146765965254539	0.185666735299255	99	0.0140841752723516	0.0715138831652359	0.180893990862838
Lung	UKB_20002_1111_self_reported_asthma	0.05	0.0724269267133528	-0.020219464041988	0.595030993364744	0.655379984951091	0.144434066504879	0.205395655125085	20	0.0420427844117927	0.103549530759028	0.184883970333927
Lung	UKB_20002_1111_self_reported_asthma	0.1	0.125713301712926	-0.0566787022844949	0.365330927082422	0.433333333333333	0.174965188129875	0.269017064115967	9	0.0113898062933539	0.102743424055675	0.168997518651513
Lung	UKB_20002_1111_self_reported_asthma	0.2	0.246958050381645	0.0984239026696153	0.855034242187344	0.4	-0.0229588632271589	0.19343339587242	4	0.0391065327998093	0.0755444328454847	0.138896947121681
Nerve_Tibial	UKB_20002_1111_self_reported_asthma	0	0.0534442237023294	0.049677665036726	0.153467821619443	0.170032101795667	0.133495832879197	0.149906359800022	6114	0.0102688628069054	0.0488080035898436	0.181566328199043
Nerve_Tibial	UKB_20002_1111_self_reported_asthma	0.01	0.0557528185379416	0.0455280888819593	0.460327269064805	0.479042445631072	0.195945507337879	0.224689810762381	116	0.0141142849311564	0.0838402284763897	0.220232964966127
Nerve_Tibial	UKB_20002_1111_self_reported_asthma	0.05	0.112151789318388	0.0463227311693182	0.446177121869188	0.4282223579719	0.0534171570998276	0.106295704574047	27	0.00948091853384635	0.0483454416352944	0.0557933376828462
Nerve_Tibial	UKB_20002_1111_self_reported_asthma	0.1	0.253185076105395	0.122321654551317	0.0186961076880442	-0.0272727272727273	0.179469612672589	0.199969343684348	11	0.0214727545203712	0.0483454416352944	0.114070708944184
Nerve_Tibial	UKB_20002_1111_self_reported_asthma	0.2	0.366825180425069	0.232505298888872	0.128542200070029	-0.0857142857142857	0.252558935553769	0.161656015559878	6	0.0158460945712899	0.0408001407657761	0.0493167380518282
Nerve_Tibial	UKB_20002_1111_self_reported_asthma	0.5	-0.18823156207752	-0.185300938536214	-1	-1	-0.111919609460857	0.0631578947368421	2	0.0196187450060491	0.0291943105491309	0.0387698760922126
Skin_Sun_Exposed_Lower_leg	UKB_20002_1111_self_reported_asthma	0	0.049654607458963	0.0498130202272601	0.134521379141929	0.16243498761546	0.0990283775987335	0.129671350092171	5782	0.0102218546774124	0.0465426195678487	0.173404165197107
Skin_Sun_Exposed_Lower_leg	UKB_20002_1111_self_reported_asthma	0.01	0.0485528983107164	0.0162660426176713	0.277332559467756	0.31282663879349	0.107884327202251	0.14337735994163	120	0.0060440374029321	0.0703057779103901	0.298678411931416
Skin_Sun_Exposed_Lower_leg	UKB_20002_1111_self_reported_asthma	0.05	0.0467934867192651	-0.0155679494108411	0.292676201435884	0.325753830944142	-0.0137214809032845	0.0737117748879322	23	0.00619446448318667	0.0686312743591927	0.283238874859704
Skin_Sun_Exposed_Lower_leg	UKB_20002_1111_self_reported_asthma	0.1	0.114227851676755	0.00443780013709746	0.314983553807302	0.333333333333333	0.255242390706383	0.284155624079784	12	0.00511059640958469	0.040097079554449	0.353033490406379
Skin_Sun_Exposed_Lower_leg	UKB_20002_1111_self_reported_asthma	0.2	-0.00977834488430204	-0.11041897065884	-0.0900572385978891	0.0357142857142857	-0.131705524411355	-0.00803107448427904	7	0.040097079554449	0.0494524629413015	0.372037428010705
Skin_Sun_Exposed_Lower_leg	UKB_20002_1111_self_reported_asthma	0.5	-0.250189209624756	-0.193304386263989	-0.845047315853392	-0.5	0.0265829711000813	0.0311526479750779	3	0.040097079554449	0.0469393192126404	0.0481958910769709
Small_Intestine_Terminal_Ileum	UKB_20002_1111_self_reported_asthma	0	0.0367509566970986	0.0108152893575714	0.0858383376446005	0.10647265552569	0.080980907111347	0.098690722196896	1578	0.013150052824264	0.0486092669006977	0.162364491250337
Small_Intestine_Terminal_Ileum	UKB_20002_1111_self_reported_asthma	0.01	-0.0600288477981175	-0.0666607275368376	0.0796975573662254	0.0578173109818679	0.0935104867759328	0.118621101710286	26	0.0166863310399162	0.0683420293295355	0.172879531232204
Small_Intestine_Terminal_Ileum	UKB_20002_1111_self_reported_asthma	0.05	-0.134773387653801	-0.191725732425849	-0.0119547377513528	-0.0545454545454545	0.21316159488985	0.159384787667757	7	0.0277748614530086	0.0517453708041585	0.0849386878549125
Small_Intestine_Terminal_Ileum	UKB_20002_1111_self_reported_asthma	0.1	-0.20685703153933	-0.270376106956681	0.340326038274829	0.5	0.0579195443788643	0.119339192239351	5	0.0222948830097595	0.0332548398962577	0.0517453708041585
Spleen	UKB_20002_1111_self_reported_asthma	0	0.0691795760416636	0.0487099313543296	0.124050073046108	0.142584006131359	0.104140336456622	0.118274805977516	3269	0.0095995424681987	0.0454990865889118	0.172555817355564
